TransactionID,Items
7724,"bread,spinach,diaper"
7725,"chicken,bread"
7726,bread
7727,"diaper,bread,spinach"
7728,"tea,chocolate"
7729,"shampoo,milk,bread,apple"
7730,"eggs,bread"
7731,"banana,beer"
7732,"coffee,bread"
7733,"bread,salt"
7734,"soap,beer"
7735,"diaper,apple,shampoo,bread"
7736,bread
7737,"almond_milk,pasta,tomato"
7738,"diaper,lettuce,bread"
7739,"onion,salt,cola,milk"
7740,"flour,cookies"
7741,"diaper,bread,milk"
7742,"beer,bread,eggs"
7743,"honey,toothpaste,beer,bread"
7744,"cucumber,nuts"
7745,"bread,chips,soap,rice,cola"
7746,"apple,rice,milk,cereal,chocolate"
7747,bread
7748,"bread,diaper,banana,cereal"
7749,"toothpaste,apple"
7750,"rice,diaper"
7751,"diaper,soap,bread"
7752,bread
7753,"diaper,milk,cola"
7754,"bread,jam,eggs,pasta"
7755,"bread,yogurt,vinegar"
7756,"tea,cola,rice"
7757,"bread,milk,eggs,napkin,chicken,beer"
7758,bread
7759,"milk,eggs,yogurt,garlic"
7760,"flour,milk"
7761,"diaper,bread,chips,milk"
7762,"soap,bread"
7763,"milk,cola"
7764,"bread,milk,spinach"
7765,"milk,eggs"
7766,"eggs,rice,apple"
7767,"almond_milk,chocolate,diaper,soap"
7768,"diaper,cola,milk,cereal,bread"
7769,"bread,chocolate"
7770,"milk,rice,apple,bread,shampoo,nuts"
7771,"bread,tea"
7772,"beer,bread"
7773,"bread,water,banana"
7774,"bread,milk"
7775,"eggs,cereal"
7776,"tomato,yogurt"
7777,"beer,soap,milk,diaper"
7778,"beer,cola,diaper,bread"
7779,"bread,tomato,cheese,tea"
7780,"soap,bread,chocolate"
7781,"bread,milk,mayonnaise"
7782,"banana,cookies,bread"
7783,"sugar,tea,diaper"
7784,"diaper,beer,nuts,banana"
7785,"milk,diaper"
7786,eggs
7787,"cheese,beer,milk"
7788,"honey,oil"
7789,"cheese,bread"
7790,"bread,toothpaste"
7791,"milk,beer,napkin"
7792,"soap,milk,bread"
7793,"chips,diaper"
7794,"shampoo,cola"
7795,"butter,diaper,eggs"
7796,"beer,bread"
7797,"potato,bread,rice,toothpaste"
7798,"chips,bread,honey,orange"
7799,"eggs,soap"
7800,"chips,cola"
7801,"milk,bread,beer"
7802,"milk,rice,diaper"
7803,"bread,milk,rice"
7804,"beer,bread,cucumber"
7805,"diaper,ketchup,milk"
7806,"milk,bread"
7807,"bread,salt,beer"
7808,"milk,bread"
7809,"napkin,bread"
7810,"bread,water,mayonnaise"
7811,"napkin,bread"
7812,"oil,apple"
7813,"bread,diaper"
7814,milk
7815,"cheese,bread,nuts"
7816,"milk,bread"
7817,"eggs,milk"
7818,"milk,apple,eggs"
7819,"beef,bread"
7820,"cereal,bread,chips"
7821,"milk,bread"
7822,"bread,ketchup"
7823,"chicken,chocolate,bread"
7824,"diaper,bread"
7825,"eggs,beer,milk"
7826,"milk,soap,chips,cola"
7827,"beef,apple,bread"
7828,"bread,eggs"
7829,"milk,ketchup,chocolate,cheese,bread"
7830,"water,bread"
7831,"milk,diaper,eggs,jam"
7832,"milk,bread"
7833,"rice,bread"
7834,"ketchup,nuts"
7835,"eggs,chocolate"
7836,"diaper,bread,orange"
7837,"milk,beer"
7838,"rice,banana,bread"
7839,yogurt
7840,"beer,pasta,cookies"
7841,"water,bread,flour"
7842,"banana,toothpaste,bread,diaper,beer,salt"
7843,"bread,banana"
7844,"honey,milk"
7845,"vinegar,bread"
7846,cookies
7847,"bread,mayonnaise,spinach"
7848,"beer,soy_sauce,flour,carrot"
7849,"bread,apple,jam"
7850,"toothpaste,apple"
7851,"bread,beer"
7852,"diaper,chips,chocolate"
7853,"eggs,milk,bread,coffee"
7854,"diaper,chocolate"
7855,"eggs,milk"
7856,"juice,bread,ketchup,banana"
7857,"sugar,pasta,cereal,banana"
7858,"milk,eggs,beer"
7859,"honey,toothpaste,chips,bread,milk"
7860,"eggs,apple"
7861,"banana,cola,coffee,diaper"
7862,"eggs,cereal,bread"
7863,"bread,milk,shampoo"
7864,"bread,milk"
7865,"apple,peanut_butter,diaper,yogurt,pasta"
7866,"cola,beef,chocolate,chips,carrot"
7867,"bread,chips"
7868,"eggs,juice"
7869,eggs
7870,"cheese,bread,milk,diaper"
7871,"diaper,coffee,milk,bread"
7872,butter
7873,"diaper,milk,eggs,mayonnaise,chips"
7874,"diaper,milk"
7875,milk
7876,"chicken,garlic,milk,tea"
7877,"beer,shampoo,diaper,beef"
7878,"milk,napkin"
7879,"cheese,diaper,juice,bread"
7880,"milk,orange"
7881,"milk,beer,banana"
7882,"bread,eggs,milk"
7883,"eggs,chicken"
7884,"chips,apple,chicken,soy_sauce,milk,bread"
7885,"diaper,milk,napkin,potato"
7886,"bread,milk"
7887,"milk,beer,bread"
7888,"bread,apple"
7889,bread
7890,"milk,jam,bread"
7891,"diaper,cereal,bread,garlic"
7892,"diaper,milk,bread"
7893,"beer,bread"
7894,"cola,bread"
7895,"milk,beer"
7896,"banana,cola"
7897,bread
7898,"diaper,banana,coffee"
7899,"toothpaste,bread,tomato"
7900,"bread,water"
7901,"soy_sauce,bread,tea"
7902,"milk,eggs,diaper,cola"
7903,"beer,yogurt"
7904,"soap,shampoo,chocolate"
7905,"bread,eggs,apple,nuts"
7906,milk
7907,"rice,beer"
7908,"butter,beer,salt,diaper,tomato"
7909,"milk,chips,bread"
7910,"carrot,bread"
7911,"flour,milk"
7912,"pasta,bread,honey"
7913,"chips,apple"
7914,"milk,bread,chips"
7915,"bread,milk,soap,napkin"
7916,"shampoo,mayonnaise"
7917,"soap,milk"
7918,"bread,diaper"
7919,"cheese,bread"
7920,"cereal,milk,almond_milk"
7921,"milk,orange,eggs,bread"
7922,"nuts,beer,milk,mayonnaise,rice"
7923,"toothpaste,coffee"
7924,"milk,bread"
7925,"milk,eggs,bread"
7926,"bread,milk"
7927,"lettuce,eggs,bread,beer"
7928,"diaper,bread"
7929,"mayonnaise,apple"
7930,"banana,jam,cereal,tomato,milk"
7931,"tomato,diaper,rice,chips"
7932,"cereal,banana"
7933,"orange,soap"
7934,milk
7935,"milk,banana"
7936,bread
7937,"milk,bread,napkin"
7938,"cola,eggs,diaper,milk,jam"
7939,"eggs,shampoo"
7940,"bread,shampoo,diaper,onion"
7941,"chips,chicken,beer,bread"
7942,"diaper,bread,eggs"
7943,cheese
7944,"bread,eggs"
7945,"tea,eggs,milk,salt"
7946,milk
7947,"bread,milk,pasta"
7948,"bread,shampoo"
7949,"diaper,milk,bread,chocolate"
7950,"cereal,soap,bread"
7951,"diaper,shampoo,eggs"
7952,"lettuce,shampoo,beer,water,cola"
7953,"pasta,bread"
7954,"coffee,shampoo"
7955,"beer,apple"
7956,"milk,bread"
7957,"milk,chocolate,diaper,water"
7958,"bread,nuts,banana"
7959,"bread,nuts"
7960,"cola,diaper,chips,bread,potato"
7961,"beer,apple,sugar,jam"
7962,"chicken,napkin,banana"
7963,"cola,apple,tea"
7964,"vinegar,pasta,bread,beer"
7965,"diaper,eggs"
7966,"cereal,diaper"
7967,"vinegar,bread,diaper,apple"
7968,"milk,garlic"
7969,"milk,banana"
7970,"bread,eggs"
7971,"apple,eggs,beer"
7972,"bread,cola,soap,milk"
7973,"beer,bread"
7974,"diaper,eggs,chocolate"
7975,"beer,diaper,rice"
7976,"chips,milk"
7977,"cheese,napkin"
7978,"cereal,bread,pasta,eggs"
7979,"milk,cola,cereal"
7980,"diaper,pasta,milk,shampoo"
7981,"diaper,beer"
7982,"cola,chicken"
7983,milk
7984,"bread,sugar,flour,shampoo,cereal,milk,soap"
7985,"bread,diaper"
7986,"cucumber,napkin,cereal,bread,spinach,eggs"
7987,"eggs,banana"
7988,"bread,diaper,milk,chocolate"
7989,"milk,bread,beer,salt"
7990,"milk,bread"
7991,"chips,cereal,soap,banana"
7992,"bread,milk,diaper,shampoo,soap"
7993,"pasta,bread,shampoo,tomato"
7994,"beer,bread"
7995,"bread,yogurt,butter,milk"
7996,"eggs,apple,beer"
7997,"toothpaste,beef"
7998,"milk,salt"
7999,"cola,bread"
8000,"cheese,banana,eggs"
8001,"honey,cookies,nuts"
8002,"bread,banana"
8003,"beer,apple,milk"
8004,"beer,diaper"
8005,"soy_sauce,lettuce,toothpaste"
8006,"diaper,sugar,soap,cereal"
8007,"orange,jam,lettuce"
8008,"apple,milk,butter"
8009,"salt,orange"
8010,"milk,eggs,yogurt,beer"
8011,"cereal,milk,cola"
8012,"diaper,butter,lettuce,juice"
8013,"banana,bread,diaper"
8014,"beer,bread,potato"
8015,"soap,pasta,chicken"
8016,"chicken,diaper,bread,butter"
8017,"bread,diaper,apple,milk"
8018,"bread,cola"
8019,"soy_sauce,beer,bread"
8020,nuts
8021,"cereal,apple,garlic,bread,chicken"
8022,"beer,salt"
8023,bread
8024,"milk,beef,eggs,vinegar"
8025,"beer,bread,chocolate"
8026,"toothpaste,diaper,soap"
8027,"yogurt,coffee"
8028,"banana,eggs,bread,milk,orange"
8029,"milk,diaper"
8030,"bread,potato,soy_sauce,milk"
8031,"apple,cola,pasta"
8032,"soap,chicken"
8033,"eggs,cola,bread"
8034,bread
8035,"yogurt,beer,water,bread,milk,eggs,cola"
8036,bread
8037,bread
8038,"milk,bread"
8039,"butter,beef"
8040,bread
8041,"shampoo,carrot,watermelon,beer,cola,onion"
8042,"beer,chicken"
8043,"milk,eggs"
8044,"diaper,apple"
8045,"chocolate,bread,chips"
8046,"potato,diaper,bread"
8047,"bread,lettuce"
8048,"bread,soap,chocolate"
8049,"cereal,diaper,bread"
8050,"soap,bread,diaper,milk,pasta,banana"
8051,"banana,bread"
8052,"apple,chips"
8053,"banana,rice,milk,beef"
8054,"cola,beer"
8055,"eggs,salt,bread"
8056,"coffee,sugar,cola,onion"
8057,"coffee,jam,butter,bread"
8058,"chips,peanut_butter"
8059,"cola,milk,soap"
8060,"bread,milk"
8061,"apple,bread,chips,shampoo"
8062,"bread,diaper"
8063,"napkin,eggs,diaper"
8064,"bread,milk"
8065,"tea,bread"
8066,"cola,bread,beer,sugar"
8067,"banana,vinegar,butter"
8068,"apple,chips,chicken,napkin,bread"
8069,"cucumber,vinegar"
8070,"beer,bread"
8071,"chicken,bread,shampoo"
8072,beer
8073,"eggs,banana"
8074,"milk,banana,soap,bread"
8075,"pasta,eggs"
8076,"diaper,apple"
8077,"potato,toothpaste,bread"
8078,"milk,beer,beef,diaper"
8079,"peanut_butter,milk,orange,tea"
8080,"mayonnaise,milk,cereal"
8081,"potato,apple,bread"
8082,"potato,chicken,bread"
8083,"rice,eggs"
8084,"milk,flour"
8085,"beer,milk"
8086,"soy_sauce,chocolate,bread"
8087,"oil,vinegar,bread"
8088,"bread,rice,soy_sauce,flour"
8089,"beer,toothpaste"
8090,"eggs,cola"
8091,"milk,chips,pasta"
8092,"diaper,shampoo,salt,butter,banana"
8093,"chips,water"
8094,"beef,beer"
8095,"milk,water"
8096,"eggs,cola"
8097,"bread,cola,tea,milk"
8098,"napkin,bread"
8099,"shampoo,beef,cereal"
8100,"cookies,diaper,onion,lettuce"
8101,"beer,yogurt"
8102,"almond_milk,chocolate,bread,shampoo,diaper,soy_sauce,eggs"
8103,"chicken,toothpaste,beer,bread"
8104,"bread,chips,apple,milk,beef,cereal"
8105,"carrot,milk"
8106,"toothpaste,oil,chicken"
8107,"bread,milk,banana,oil"
8108,"milk,diaper,bread"
8109,"bread,cola"
8110,"milk,bread,jam,diaper"
8111,"cookies,eggs"
8112,"bread,soap,oil"
8113,mayonnaise
8114,"chicken,tomato,diaper"
8115,"tea,eggs"
8116,"soap,bread,pasta"
8117,"cola,bread"
8118,"milk,chips,diaper,shampoo"
8119,"napkin,cola,bread"
8120,"salt,cola,bread"
8121,"soap,milk,eggs"
8122,"bread,diaper,milk,salt"
8123,"bread,eggs"
8124,"cucumber,bread,beef,milk"
8125,"jam,milk"
8126,tea
8127,"water,eggs"
8128,"chocolate,beer,almond_milk"
8129,"soap,milk"
8130,"bread,garlic,potato,beer,beef"
8131,"cucumber,cola,diaper,milk,bread,pasta"
8132,"watermelon,tomato,bread,jam"
8133,"chicken,bread"
8134,"beer,bread"
8135,"beef,pasta,cheese"
8136,"diaper,bread"
8137,"bread,milk"
8138,"bread,tea,chips,cookies"
8139,"jam,bread,milk"
8140,diaper
8141,"cola,milk,eggs"
8142,"salt,bread,diaper,napkin,cookies"
8143,"honey,beef"
8144,"diaper,pasta,sugar"
8145,bread
8146,"watermelon,shampoo"
8147,"chips,diaper,bread,soap"
8148,diaper
8149,"bread,beer,milk,diaper,spinach"
8150,"beef,eggs,bread,beer"
8151,"diaper,rice,bread,apple"
8152,"apple,bread,chicken,banana"
8153,"tea,bread"
8154,"honey,bread,butter,cola,flour,shampoo"
8155,"sugar,napkin"
8156,"bread,orange,beer"
8157,"diaper,bread,milk"
8158,"rice,vinegar"
8159,"pasta,banana"
8160,"banana,milk"
8161,"carrot,pasta"
8162,"pasta,bread,milk"
8163,"bread,peanut_butter,apple"
8164,"milk,bread,cookies"
8165,"cucumber,sugar,eggs,diaper,milk,banana"
8166,"bread,rice,chicken"
8167,"bread,milk,beer"
8168,"bread,apple"
8169,"tea,banana,bread,milk"
8170,peanut_butter
8171,"milk,soap,salt"
8172,"bread,milk"
8173,"cookies,eggs,bread"
8174,"bread,milk"
8175,"apple,milk"
8176,bread
8177,"salt,bread,milk,diaper,shampoo"
8178,"milk,potato,diaper"
8179,"eggs,bread,milk"
8180,"diaper,bread"
8181,"rice,beef,salt"
8182,"milk,bread,apple,cola"
8183,"cola,bread"
8184,"diaper,flour,cheese,shampoo"
8185,"milk,banana"
8186,"bread,diaper,beef"
8187,"peanut_butter,diaper"
8188,"beer,apple,potato,onion"
8189,"pasta,beer"
8190,"cola,beer,bread"
8191,"apple,milk,diaper"
8192,"napkin,cola,chicken,bread"
8193,"chips,ketchup"
8194,"diaper,pasta"
8195,"diaper,cola,bread"
8196,"coffee,napkin,milk,oil,bread"
8197,"yogurt,eggs"
8198,"beer,milk,rice,bread"
8199,"beer,eggs,milk,banana,chips"
8200,"beer,cola,banana"
8201,"cheese,peanut_butter,diaper"
8202,"beer,chips,bread"
8203,"soap,beef,milk,diaper,bread,honey"
8204,"salt,banana,watermelon"
8205,"pasta,milk,bread"
8206,"carrot,milk,chips"
8207,"eggs,cereal"
8208,"bread,shampoo"
8209,"eggs,soap,yogurt,shampoo"
8210,"watermelon,banana,diaper"
8211,"bread,beer,milk"
8212,"bread,cola"
8213,"almond_milk,juice"
8214,"spinach,bread"
8215,"eggs,bread"
8216,"apple,bread,beef,sugar"
8217,"apple,chocolate,cola"
8218,"chocolate,milk,tomato"
8219,"chips,diaper,chocolate"
8220,"cereal,diaper"
8221,"butter,napkin,bread,cereal,cheese,honey"
8222,"cola,diaper"
8223,"eggs,bread"
8224,"coffee,milk,cereal,sugar"
8225,"milk,bread"
8226,"milk,butter,diaper,bread"
8227,"flour,bread"
8228,"milk,beef,beer,soy_sauce"
8229,"banana,cola,bread"
8230,"eggs,honey,pasta,milk"
8231,"bread,milk,soy_sauce"
8232,"apple,pasta,bread,flour"
8233,"salt,juice"
8234,"bread,beer,chocolate"
8235,"soy_sauce,beer,onion,cola,coffee"
8236,"toothpaste,garlic,cucumber,milk,soap"
8237,"cookies,sugar,milk,peanut_butter,pasta,bread"
8238,"banana,cheese,toothpaste,eggs"
8239,"milk,cereal"
8240,chocolate
8241,"spinach,toothpaste,milk"
8242,"bread,diaper,cheese,honey,beer"
8243,"eggs,diaper"
8244,"beer,vinegar,water,apple,toothpaste,shampoo,bread"
8245,"milk,beer,cheese"
8246,"beer,apple,chips,bread,milk,cola,chocolate,eggs"
8247,"beer,bread,flour,salt"
8248,"bread,diaper,milk"
8249,"chocolate,soy_sauce"
8250,"milk,beer"
8251,"bread,beer,tea,diaper,eggs"
8252,"bread,soap,shampoo,beer"
8253,"bread,cereal,toothpaste"
8254,"diaper,bread,milk,toothpaste,oil"
8255,"bread,cheese"
8256,"orange,cereal,diaper,beer"
8257,"milk,bread,chocolate,chips,soap"
8258,"beer,apple,bread,milk"
8259,"carrot,pasta"
8260,"eggs,soap,diaper,jam,milk,cucumber"
8261,milk
8262,"bread,diaper"
8263,"flour,chicken,cookies,apple,milk"
8264,"diaper,beer"
8265,bread
8266,"soap,mayonnaise,bread,carrot"
8267,"potato,bread"
8268,"eggs,cheese,milk"
8269,"bread,spinach"
8270,"coffee,cucumber,apple"
8271,"bread,spinach,apple"
8272,"napkin,milk,beer"
8273,chocolate
8274,diaper
8275,"chicken,banana"
8276,"diaper,oil,bread,napkin"
8277,"diaper,bread"
8278,"beer,bread,beef,milk,oil,cola"
8279,"soy_sauce,beer"
8280,"bread,milk"
8281,"diaper,shampoo,bread"
8282,"juice,beef,milk,orange"
8283,"shampoo,milk"
8284,"beer,pasta,cola,ketchup,bread"
8285,"toothpaste,bread"
8286,"bread,apple,milk,beef"
8287,"napkin,soap,milk"
8288,"potato,apple,chicken,flour"
8289,"rice,bread,diaper"
8290,"chicken,banana"
8291,bread
8292,"milk,cola,banana,oil"
8293,"vinegar,bread"
8294,"cereal,bread"
8295,"apple,pasta,toothpaste,jam,diaper,ketchup,cereal"
8296,"cereal,soap,orange,banana"
8297,bread
8298,"milk,bread"
8299,"beer,milk,bread"
8300,"chocolate,bread"
8301,"milk,beer,eggs,bread"
8302,"rice,apple,flour,diaper"
8303,"beer,yogurt"
8304,"tea,butter,milk,honey"
8305,"banana,sugar,diaper,flour"
8306,"milk,bread"
8307,"pasta,diaper,cucumber,cereal"
8308,"chicken,diaper,eggs,flour,cola"
8309,"bread,ketchup"
8310,"salt,milk,watermelon,apple"
8311,"milk,bread"
8312,"napkin,toothpaste,apple"
8313,"cheese,bread"
8314,"milk,eggs"
8315,"milk,rice"
8316,"juice,diaper,bread,oil"
8317,"butter,eggs,milk,diaper"
8318,milk
8319,"banana,milk,carrot"
8320,"diaper,chocolate,watermelon"
8321,"shampoo,eggs,cola,apple,spinach"
8322,"bread,beer"
8323,"diaper,bread"
8324,"beer,bread,shampoo"
8325,"yogurt,eggs"
8326,"milk,cola"
8327,"chips,chicken,diaper"
8328,"coffee,tea,butter,bread,nuts,sugar"
8329,"bread,flour,eggs,shampoo"
8330,"milk,oil"
8331,pasta
8332,"apple,milk,diaper"
8333,"bread,napkin"
8334,"toothpaste,chips,bread"
8335,"rice,bread,cola,coffee,pasta,carrot"
8336,"chocolate,jam,beer,eggs,pasta"
8337,"chocolate,bread"
8338,"bread,oil,milk,apple,cola"
8339,"apple,diaper,cheese"
8340,"beer,cereal,butter,chicken"
8341,"bread,spinach"
8342,"banana,garlic"
8343,"milk,diaper"
8344,"eggs,beef,beer,milk"
8345,"diaper,bread"
8346,"cola,diaper,bread,onion,milk"
8347,"soy_sauce,milk"
8348,"cola,banana,diaper"
8349,"eggs,coffee,napkin,bread"
8350,"chicken,cheese,milk"
8351,"toothpaste,banana,apple,diaper"
8352,"banana,beer,eggs"
8353,"apple,tomato,tea,shampoo,bread"
8354,"bread,chocolate"
8355,"peanut_butter,milk"
8356,"salt,cereal,toothpaste"
8357,"potato,beer,vinegar"
8358,"cola,cheese,chicken"
8359,"beer,cereal,pasta"
8360,"milk,apple"
8361,"milk,chocolate,ketchup,banana"
8362,"bread,cereal,diaper,beer"
8363,"chocolate,lettuce"
8364,"chips,beer"
8365,"apple,bread,shampoo"
8366,"butter,diaper,coffee"
8367,"lettuce,garlic"
8368,"shampoo,apple,cereal,chocolate"
8369,"cheese,bread,apple,chocolate"
8370,pasta
8371,"orange,soap"
8372,"diaper,milk"
8373,"diaper,milk"
8374,"chicken,bread,toothpaste"
8375,"chocolate,butter,vinegar"
8376,cola
8377,milk
8378,"cola,eggs,bread,flour"
8379,"milk,peanut_butter,toothpaste,lettuce,beer"
8380,"bread,milk,cola,salt"
8381,"diaper,beer,banana,bread,milk"
8382,"cookies,bread"
8383,"milk,garlic,eggs,shampoo"
8384,"nuts,butter"
8385,"cheese,beef"
8386,"eggs,bread,soap"
8387,cereal
8388,"banana,milk,eggs"
8389,"chocolate,shampoo,bread"
8390,"tomato,beer,garlic"
8391,"banana,eggs,milk,diaper,water,ketchup,chips"
8392,"eggs,cheese,honey,pasta"
8393,"pasta,bread,beef"
8394,"beer,soap,milk"
8395,"bread,chicken,diaper,vinegar,juice"
8396,"cola,rice,jam"
8397,"milk,bread,cucumber"
8398,"pasta,soap,bread,shampoo"
8399,"milk,beer,diaper,potato"
8400,"shampoo,onion,bread"
8401,"milk,toothpaste,cheese"
8402,"diaper,spinach"
8403,"apple,bread"
8404,"beer,diaper,milk,oil,bread"
8405,"coffee,diaper,soy_sauce,bread"
8406,soap
8407,"bread,watermelon"
8408,"bread,shampoo,diaper"
8409,"oil,carrot,yogurt"
8410,"bread,milk,cookies"
8411,"beef,jam,bread,spinach"
8412,"pasta,soy_sauce,chocolate,chips"
8413,"bread,watermelon,water"
8414,"banana,cola,beer"
8415,"bread,diaper,cola"
8416,"beef,eggs,mayonnaise"
8417,"juice,diaper,beef,spinach"
8418,"toothpaste,bread"
8419,"eggs,bread,milk,beef"
8420,"bread,cola,orange"
8421,"bread,milk,chicken"
8422,"milk,diaper,eggs,toothpaste,pasta"
8423,"cola,bread,chips,diaper,cereal,beer"
8424,"vinegar,diaper,apple"
8425,"bread,diaper"
8426,"toothpaste,milk,eggs,bread,vinegar"
8427,"bread,soap,beef"
8428,"oil,bread,spinach"
8429,"diaper,bread,salt,cola"
8430,"diaper,jam"
8431,"chocolate,milk,garlic,beer,soap,salt"
8432,"beer,shampoo,milk"
8433,"bread,cola"
8434,carrot
8435,"potato,rice,bread,apple,onion,eggs,diaper,milk"
8436,"diaper,bread,shampoo,cola,chocolate,milk"
8437,bread
8438,"apple,shampoo,beer,banana,yogurt,milk"
8439,"bread,cola"
8440,"apple,beer,bread,diaper"
8441,"diaper,milk,onion"
8442,"beer,pasta,milk,tomato"
8443,"flour,bread,oil"
8444,"juice,bread,watermelon"
8445,"bread,eggs"
8446,"water,eggs"
8447,milk
8448,"banana,bread"
8449,"bread,eggs,chicken,cookies"
8450,"bread,diaper"
8451,"beer,peanut_butter"
8452,cola
8453,"milk,bread,apple,beer"
8454,"ketchup,milk"
8455,"bread,beer,cola"
8456,"beer,milk,pasta"
8457,"diaper,soap,bread"
8458,"chocolate,cola"
8459,"milk,cheese,banana,diaper,juice,apple"
8460,eggs
8461,"milk,chocolate,bread"
8462,"milk,beer"
8463,"nuts,bread,flour"
8464,"watermelon,chicken,coffee,eggs"
8465,"banana,soap,salt"
8466,"rice,orange"
8467,butter
8468,"milk,bread,pasta,beer,diaper"
8469,"milk,apple"
8470,"milk,watermelon"
8471,"soap,oil"
8472,"bread,chips"
8473,"water,bread"
8474,"diaper,milk,cheese,napkin,garlic"
8475,"nuts,banana"
8476,"apple,almond_milk,bread"
8477,"toothpaste,banana"
8478,"cola,apple,chicken,milk,eggs,soap"
8479,"butter,mayonnaise"
8480,"onion,milk,banana"
8481,"bread,chocolate,cola"
8482,"beer,diaper"
8483,eggs
8484,"eggs,orange,spinach"
8485,"cheese,chicken,shampoo,milk,almond_milk,soap,beer"
8486,"diaper,garlic"
8487,"rice,cucumber,pasta,shampoo,bread"
8488,"milk,bread,potato"
8489,"bread,cola,diaper"
8490,"bread,chips,soap"
8491,"beer,bread,milk"
8492,"sugar,lettuce,potato"
8493,"milk,chocolate,apple"
8494,"banana,sugar,apple,soap"
8495,"shampoo,milk,eggs,cereal,beef,toothpaste,yogurt,diaper"
8496,"diaper,chips,bread,cola"
8497,"potato,bread,beer,toothpaste"
8498,bread
8499,"beer,bread"
8500,"milk,beer,bread"
8501,"eggs,garlic,onion,milk,apple,orange"
8502,"bread,ketchup,rice"
8503,eggs
8504,water
8505,"apple,tea,cola"
8506,apple
8507,"eggs,ketchup,beer,spinach"
8508,"bread,beer"
8509,"diaper,beer,onion"
8510,"diaper,onion,apple"
8511,"milk,cookies,cheese"
8512,"orange,milk"
8513,"chocolate,jam,eggs,soap"
8514,"bread,milk"
8515,"pasta,chocolate,rice,apple,bread"
8516,"milk,beer"
8517,"eggs,milk"
8518,"eggs,bread,cola"
8519,"garlic,bread"
8520,"diaper,cheese"
8521,"onion,milk,diaper"
8522,soap
8523,"shampoo,bread,diaper"
8524,"diaper,beer,milk"
8525,"toothpaste,beer"
8526,"bread,tea,diaper"
8527,"potato,apple"
8528,"chips,bread"
8529,"apple,shampoo,watermelon,diaper,chips"
8530,"milk,beer"
8531,"toothpaste,honey"
8532,"potato,juice,milk,soap,bread"
8533,"milk,bread"
8534,"diaper,beef"
8535,"bread,rice,milk,chicken"
8536,"chocolate,bread"
8537,"chocolate,butter"
8538,"cereal,diaper,milk,chips"
8539,"rice,milk,bread,nuts"
8540,"bread,toothpaste,napkin,rice"
8541,"cola,rice,eggs,bread,milk"
8542,"shampoo,diaper"
8543,"bread,banana,garlic"
8544,"bread,banana,cucumber"
8545,"cucumber,lettuce,cookies,bread,jam"
8546,"chips,milk"
8547,"shampoo,apple,diaper,bread"
8548,"milk,beer"
8549,"diaper,milk,bread,beer,eggs"
8550,"beef,bread,chicken"
8551,"diaper,eggs,pasta,banana,milk"
8552,bread
8553,"eggs,butter,bread"
8554,"soap,bread,diaper,eggs,spinach"
8555,"diaper,garlic"
8556,"coffee,beef"
8557,"honey,milk,salt"
8558,bread
8559,"cucumber,shampoo"
8560,"chocolate,banana,cheese"
8561,"milk,mayonnaise,soap"
8562,"cheese,bread,rice,beer"
8563,banana
8564,"beer,bread"
8565,"bread,milk,diaper"
8566,"bread,honey"
8567,"soap,bread,yogurt,milk,shampoo"
8568,"milk,chicken"
8569,"cheese,beer"
8570,"diaper,milk"
8571,"diaper,bread"
8572,"orange,beer"
8573,"bread,cola"
8574,"flour,diaper,bread,soap,milk"
8575,"cucumber,diaper"
8576,"eggs,bread"
8577,"cola,chocolate"
8578,"napkin,watermelon"
8579,"beer,eggs,bread"
8580,"toothpaste,bread"
8581,"eggs,onion,rice,milk"
8582,"bread,milk"
8583,"beer,juice"
8584,"water,diaper"
8585,"cola,bread,chocolate"
8586,"diaper,cucumber"
8587,"beer,milk,shampoo,peanut_butter"
8588,"chips,bread"
8589,"beer,diaper"
8590,"bread,oil,rice,water,beer"
8591,"orange,carrot"
8592,shampoo
8593,"chocolate,honey"
8594,"bread,diaper"
8595,"cereal,bread,beer,milk"
8596,bread
8597,"bread,soap,cheese"
8598,"water,bread,diaper"
8599,"orange,bread"
8600,"cola,oil"
8601,"cola,toothpaste"
8602,"chocolate,diaper,bread,milk,water"
8603,"apple,cola,bread,eggs,milk"
8604,"milk,yogurt"
8605,diaper
8606,"eggs,sugar,milk"
8607,"bread,diaper,potato"
8608,"vinegar,bread"
8609,"eggs,chocolate,bread,spinach,lettuce"
8610,"butter,soy_sauce"
8611,"lettuce,beer"
8612,"garlic,beef,diaper,tomato"
8613,"bread,milk"
8614,"oil,sugar"
8615,"eggs,soap,diaper,cereal,water"
8616,"apple,chips"
8617,"bread,tomato,cola,beer"
8618,"ketchup,bread,apple"
8619,"apple,yogurt,spinach,bread"
8620,tomato
8621,"bread,cola,peanut_butter"
8622,"milk,bread"
8623,chips
8624,"tomato,bread,sugar"
8625,"diaper,bread"
8626,"soap,milk"
8627,"tea,jam"
8628,cola
8629,"milk,beer"
8630,"jam,onion,bread"
8631,"bread,beer,shampoo"
8632,"milk,bread,soap,shampoo,apple,potato"
8633,"eggs,water,milk,chocolate"
8634,"milk,banana,beer"
8635,"eggs,chocolate"
8636,"bread,mayonnaise,chicken,beer"
8637,"cola,eggs,diaper"
8638,"chocolate,milk,juice,cola,diaper"
8639,pasta
8640,"cucumber,chips,bread"
8641,"bread,chocolate"
8642,"diaper,banana"
8643,"milk,bread"
